OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1986-062A","COSMOS 1771","16917","CIS","104.16","64.98","991","919","LARGE","0","1986-08-20",""
"1986-061C","H-1 R/B(MABES)","16910","JPN","116.83","50.00","1595","1481","LARGE","0","1986-08-12",""
"1986-061B","JAS 1 (FUJI 1)","16909","JPN","115.71","50.01","1497","1479","MEDIUM","0","1986-08-12",""
"1986-061A","EGS (AJISAI)","16908","JPN","115.71","50.01","1497","1479","LARGE","0","1986-08-12",""
"1986-055B","SL-14 R/B","16882","CIS","97.09","82.52","634","604","LARGE","0","1986-07-28",""
"1986-055A","COSMOS 1766","16881","CIS","95.31","82.50","546","521","LARGE","0","1986-07-28",""
"1986-007F","SL-12 R/B(2)","16870","CIS","1472.40","14.71","36625","36363","LARGE","0","1986-01-17",""
"1986-052E","SL-8 DEB","16867","CIS","97.62","74.02","656","634","SMALL","0","1986-07-16",""
"1986-052C","SL-8 DEB","16865","CIS","94.21","74.00","488","473","LARGE","0","1986-07-16",""
"1986-052B","SL-8 R/B","16864","CIS","99.96","74.03","781","733","LARGE","0","1986-07-16",""
"1986-052A","COSMOS 1763","16860","CIS","100.13","74.04","788","741","LARGE","0","1986-07-16",""
"1986-050D","SL-6 R/B(2)","16854","CIS","709.98","68.63","35547","4422","LARGE","0","1986-07-05",""
"1986-050A","COSMOS 1761","16849","CIS","717.16","69.76","33840","6484","LARGE","0","1986-07-05",""
"1986-024E","COSMOS 1736 FUEL CORE","16809","CIS","104.22","64.99","993","923","MEDIUM","0","1986-03-21",""
"1986-047B","SL-8 R/B","16799","CIS","104.55","82.92","1023","924","LARGE","0","1986-06-18",""
"1986-047A","COSMOS 1759","16798","CIS","104.73","82.92","999","964","LARGE","0","1986-06-18",""
"1986-044F","SL-12 R/B(2)","16797","CIS","1474.38","14.80","36563","36502","LARGE","0","1986-06-10",""
"1986-046B","SL-14 R/B","16792","CIS","97.09","82.48","636","602","LARGE","0","1986-06-12",""
"1986-046A","COSMOS 1758","16791","CIS","95.69","82.47","564","539","LARGE","0","1986-06-12",""
"1986-044A","GORIZONT 12","16769","CIS","1436.31","13.71","35807","35774","LARGE","0","1986-06-10",""
"1986-042J","SL-8 R/B","16766","CIS","117.69","74.01","1683","1472","LARGE","0","1986-06-06",""
"1986-042H","COSMOS 1755","16765","CIS","114.81","74.02","1469","1424","MEDIUM","0","1986-06-06",""
"1986-042G","COSMOS 1754","16764","CIS","114.96","74.02","1469","1438","MEDIUM","0","1986-06-06",""
"1986-042F","COSMOS 1753","16763","CIS","115.30","74.02","1478","1461","MEDIUM","0","1986-06-06",""
"1986-042E","COSMOS 1752","16762","CIS","115.48","74.02","1486","1468","MEDIUM","0","1986-06-06",""
"1986-042D","COSMOS 1751","16761","CIS","115.68","74.01","1505","1467","MEDIUM","0","1986-06-06",""
"1986-042C","COSMOS 1750","16760","CIS","114.64","74.02","1470","1408","MEDIUM","0","1986-06-06",""
"1986-042B","COSMOS 1749","16759","CIS","114.46","74.02","1469","1393","MEDIUM","0","1986-06-06",""
"1986-042A","COSMOS 1748","16758","CIS","115.13","74.02","1469","1453","MEDIUM","0","1986-06-06",""
"1986-039B","SL-14 R/B","16736","CIS","103.99","82.54","956","938","LARGE","0","1986-05-27",""
"1986-039A","METEOR 2-14","16735","CIS","103.95","82.54","956","935","LARGE","0","1986-05-27",""
"1986-038D","SL-12 R/B(2)","16732","CIS","1420.57","12.92","35564","35400","LARGE","0","1986-05-24",""
"1986-038A","EKRAN 15","16729","CIS","1491.52","15.18","36917","36812","LARGE","0","1986-05-24",""
"1986-037B","SL-8 R/B","16728","CIS","104.60","82.95","998","953","LARGE","0","1986-05-23",""
"1986-037A","COSMOS 1745","16727","CIS","104.79","82.95","1008","961","LARGE","0","1986-05-23",""
"1986-034B","SL-14 R/B","16720","CIS","97.08","82.56","633","604","LARGE","0","1986-05-15",""
"1986-034A","COSMOS 1743","16719","CIS","95.02","82.55","527","512","LARGE","0","1986-05-15",""
"1970-025PA","THORAD AGENA D DEB","16715","US","105.86","99.95","1039","1030","SMALL","0","1970-04-08",""
"1986-030B","SL-8 R/B","16682","CIS","100.29","74.02","783","761","LARGE","0","1986-04-17",""
"1986-030A","COSMOS 1741","16681","CIS","100.49","74.02","796","768","LARGE","0","1986-04-17",""
"1986-027F","SL-12 R/B(2)","16676","CIS","1474.04","15.33","36677","36375","LARGE","0","1986-04-04",""
"1986-027A","COSMOS 1738","16667","CIS","1436.59","14.15","35849","35743","LARGE","0","1986-04-04",""
"1986-026C","ARIANE 3 R/B","16657","FR","641.07","6.92","36062","438","LARGE","0","1986-03-28",""
"1986-026B","BRAZILSAT 2","16650","BRAZ","1445.18","15.05","35986","35942","LARGE","0","1986-03-28",""
"1986-026A","GSTAR 2","16649","US","1442.93","15.24","35948","35892","LARGE","0","1986-03-28",""
"1986-024A","COSMOS 1736","16647","CIS","104.39","64.99","1010","922","LARGE","0","1986-03-21",""
"1986-014H","USA 18","16631","US","106.89","63.30","1783","383","LARGE","0","1986-02-09",""
"1986-014G","USA 15 DEB","16630","US","99.14","63.28","1078","357","SMALL","0","1986-02-09",""
"1986-014F","USA 17","16625","US","106.94","63.30","1772","399","LARGE","0","1986-02-09",""
"1986-014E","USA 16","16624","US","106.98","63.30","1774","400","LARGE","0","1986-02-09",""
"1986-014D","USA 15 DEB","16623","US","96.12","63.28","815","330","SMALL","0","1986-02-09",""
"1986-014C","USA 15 DEB","16622","US","","","","","","0","1986-02-09","NO ELEMENTS AVAILABLE"
"1986-019D","ARIANE 1 DEB","16616","FR","100.76","98.49","800","790","MEDIUM","0","1986-02-22",""
"1986-019C","ARIANE 1 R/B","16615","FR","100.57","98.51","795","777","LARGE","0","1986-02-22",""
"1986-019B","VIKING","16614","SWED","261.55","98.72","13529","811","LARGE","0","1986-02-22",""
"1986-019A","SPOT 1","16613","FR","98.28","98.66","776","577","LARGE","0","1986-02-22",""
"1986-018B","SL-14 R/B","16612","CIS","97.02","82.52","628","604","LARGE","0","1986-02-19",""
"1986-018A","COSMOS 1733","16611","CIS","94.91","82.49","522","507","LARGE","0","1986-02-19",""
"1986-016A","BS-2B (YURI 2B)","16597","JPN","1450.25","14.88","36113","36014","LARGE","0","1986-02-12",""
"1986-015B","SL-14 R/B","16594","CIS","115.99","73.61","1522","1479","LARGE","0","1986-02-11",""
"1986-015A","COSMOS 1732","16593","CIS","116.04","73.61","1524","1481","LARGE","0","1986-02-11",""
"1986-014B","ATLAS H R/B","16592","US","105.35","63.32","1359","662","MEDIUM","0","1986-02-09",""
"1986-014A","USA 15","16591","US","106.69","63.30","1765","382","","0","1986-02-09",""
"1986-011F","SL-6 R/B(2)","16533","CIS","705.69","70.79","31996","7760","LARGE","0","1986-02-01",""
"1986-010B","CZ-3 R/B","16528","PRC","621.76","31.18","35032","473","LARGE","0","1986-02-01",""
"1986-011A","COSMOS 1729","16527","CIS","717.96","70.77","32485","7879","LARGE","0","1986-02-01",""
"1986-010A","STTW-1","16526","PRC","1436.92","14.04","35810","35795","LARGE","0","1986-02-01",""
"1986-008B","SL-8 R/B","16511","CIS","104.67","82.94","997","960","LARGE","0","1986-01-23",""
"1986-008A","COSMOS 1727","16510","CIS","104.77","82.95","1012","956","LARGE","0","1986-01-23",""
"1986-007A","RADUGA 18","16497","CIS","1457.30","14.24","36501","35900","LARGE","0","1986-01-17",""
"1986-006B","SL-14 R/B","16496","CIS","97.03","82.52","631","602","LARGE","0","1986-01-17",""
"1986-006A","COSMOS 1726","16495","CIS","94.45","82.47","502","482","LARGE","0","1986-01-17",""
"1986-005B","SL-8 R/B","16494","CIS","104.61","82.93","991","962","LARGE","0","1986-01-16",""
"1986-005A","COSMOS 1725","16493","CIS","104.75","82.94","1000","966","LARGE","0","1986-01-16",""
"1986-003C","SATCOM K1 R/B(PAM-D2)","16483","US","586.41","27.23","33304","355","LARGE","0","1986-01-12",""
"1986-003B","SATCOM K1","16482","US","1446.44","15.12","35998","35979","LARGE","0","1986-01-12",""
"1986-002J","SL-8 R/B","16457","CIS","117.96","73.99","1696","1482","LARGE","0","1986-01-09",""
"1986-002H","COSMOS 1723","16456","CIS","114.67","73.99","1481","1400","MEDIUM","0","1986-01-09",""
"1986-002G","COSMOS 1722","16455","CIS","114.83","73.99","1484","1412","MEDIUM","0","1986-01-09",""
"1986-002F","COSMOS 1721","16454","CIS","114.98","73.99","1484","1426","MEDIUM","0","1986-01-09",""
"1986-002E","COSMOS 1720","16453","CIS","115.15","73.99","1484","1440","MEDIUM","0","1986-01-09",""
"1986-002D","COSMOS 1719","16452","CIS","115.31","73.99","1484","1455","MEDIUM","0","1986-01-09",""
"1986-002C","COSMOS 1718","16451","CIS","115.66","73.99","1496","1474","MEDIUM","0","1986-01-09",""
"1986-002B","COSMOS 1717","16450","CIS","115.85","73.99","1513","1475","MEDIUM","0","1986-01-09",""
"1986-002A","COSMOS 1716","16449","CIS","115.49","73.99","1491","1464","MEDIUM","0","1986-01-09",""
"1985-118L","SL-12 R/B(AUX MOTOR)","16446","CIS","327.24","64.93","18208","496","MEDIUM","0","1985-12-24",""
"1985-118K","SL-12 R/B(AUX MOTOR)","16445","CIS","337.79","65.29","18729","648","MEDIUM","0","1985-12-24",""
"1985-119B","SL-14 R/B","16409","CIS","103.99","82.54","958","935","LARGE","0","1985-12-26",""
"1985-119A","METEOR 2-13","16408","CIS","103.94","82.54","957","933","LARGE","0","1985-12-26",""
"1985-118F","SL-12 R/B(2)","16404","CIS","675.53","66.09","19140","19110","LARGE","0","1985-12-24",""
"1985-117F","SL-6 R/B(2)","16402","CIS","732.58","64.14","39069","2013","LARGE","0","1985-12-24",""
"1985-118C","COSMOS 1712 (GLONASS)","16398","CIS","676.31","66.08","19169","19120","MEDIUM","0","1985-12-24",""
"1985-118B","COSMOS 1711 (GLONASS)","16397","CIS","675.73","66.10","19154","19106","MEDIUM","0","1985-12-24",""
"1985-118A","COSMOS 1710 (GLONASS)","16396","CIS","675.73","66.09","19161","19099","MEDIUM","0","1985-12-24",""
"1985-117A","MOLNIYA 3-27","16393","CIS","677.97","64.67","35721","2651","LARGE","0","1985-12-24",""
"1985-097F","SL-16 DEB","16392","CIS","104.77","70.97","1131","836","SMALL","0","1985-10-22",""
"1985-097E","SL-16 DEB","16391","CIS","104.61","70.99","1115","838","SMALL","0","1985-10-22",""
"1985-097D","SL-16 DEB","16390","CIS","104.95","70.97","1147","837","SMALL","0","1985-10-22",""
"1985-097C","SL-16 DEB","16389","CIS","104.64","71.00","1115","840","SMALL","0","1985-10-22",""
"1982-055AB","COSMOS 1375 DEB","16387","CIS","103.99","65.84","989","906","MEDIUM","0","1982-06-06",""
"1982-055AA","COSMOS 1375 DEB","16386","CIS","105.14","65.83","1026","976","MEDIUM","0","1982-06-06",""
"1982-055Z","COSMOS 1375 DEB","16385","CIS","104.07","65.83","964","938","SMALL","0","1982-06-06",""
"1982-055Y","COSMOS 1375 DEB","16384","CIS","105.15","65.83","1031","972","SMALL","0","1982-06-06",""
"1982-055X","COSMOS 1375 DEB","16383","CIS","104.80","65.83","1014","957","MEDIUM","0","1982-06-06",""
"1982-055W","COSMOS 1375 DEB","16382","CIS","101.08","65.75","825","795","SMALL","0","1982-06-06",""
"1982-055V","COSMOS 1375 DEB","16381","CIS","105.61","65.84","1076","970","MEDIUM","0","1982-06-06",""
"1982-055U","COSMOS 1375 DEB","16380","CIS","105.58","65.84","1064","980","SMALL","0","1982-06-06",""
"1982-055T","COSMOS 1375 DEB","16379","CIS","104.50","65.84","990","952","MEDIUM","0","1982-06-06",""
"1982-055S","COSMOS 1375 DEB","16378","CIS","104.28","65.83","992","930","SMALL","0","1982-06-06",""
"1982-055R","COSMOS 1375 DEB","16377","CIS","102.84","65.83","927","859","SMALL","0","1982-06-06",""
"1982-055Q","COSMOS 1375 DEB","16376","CIS","103.39","65.83","940","898","SMALL","0","1982-06-06",""
"1982-055P","COSMOS 1375 DEB","16375","CIS","104.34","65.83","990","937","MEDIUM","0","1982-06-06",""
"1985-116B","SL-8 R/B","16369","CIS","104.59","82.94","1001","949","LARGE","0","1985-12-19",""
"1985-116A","COSMOS 1709","16368","CIS","104.77","82.94","1010","957","LARGE","0","1985-12-19",""
"1985-107F","SL-12 R/B(2)","16339","CIS","1477.00","14.72","36665","36502","LARGE","0","1985-11-15",""
"1985-113B","SL-14 R/B","16327","CIS","97.07","82.54","633","604","LARGE","0","1985-12-12",""
"1985-113A","COSMOS 1707","16326","CIS","95.11","82.51","530","517","LARGE","0","1985-12-12",""
"1985-109H","SATCOM K2 R/B(PAM-D2)","16295","US","599.51","26.04","33951","397","LARGE","0","1985-11-27",""
"1985-109G","OPTUS A2 R/B(PAM-D)","16294","US","610.16","26.51","34512","391","LARGE","0","1985-11-27",""
"1985-109F","MORELOS 2 R/B(PAM-D)","16293","US","613.79","26.17","34707","385","LARGE","0","1985-11-27",""
"1985-110B","SL-8 R/B","16292","CIS","104.58","82.93","996","953","LARGE","0","1985-11-28",""
"1985-110A","COSMOS 1704","16291","CIS","104.76","82.93","1006","960","LARGE","0","1985-11-28",""
"1985-109D","SATCOM K2","16276","US","1445.60","14.99","36018","35927","LARGE","0","1985-11-27",""
"1985-109C","OPTUS A2 (AUSSAT 2)","16275","AUS","1440.96","15.07","35904","35860","MEDIUM","0","1985-11-27",""
"1985-109B","MORELOS 2","16274","MEX","1446.24","14.55","36001","35969","LARGE","0","1985-11-27",""
"1985-094R","COSMOS 1691 DEB","16272","CIS","113.03","82.61","1397","1335","SMALL","0","1985-10-09",""
"1985-094Q","COSMOS 1691 DEB","16271","CIS","114.02","82.61","1414","1407","SMALL","0","1985-10-09",""
"1985-094P","COSMOS 1691 DEB","16270","CIS","113.53","82.73","1591","1186","MEDIUM","0","1985-10-09",""
"1985-094N","COSMOS 1691 DEB","16269","CIS","114.09","82.63","1422","1406","SMALL","0","1985-10-09",""
"1985-094M","COSMOS 1691 DEB","16268","CIS","114.68","82.71","1501","1381","SMALL","0","1985-10-09",""
"1985-094L","COSMOS 1691 DEB","16267","CIS","110.18","82.64","1288","1182","SMALL","0","1985-10-09",""
"1985-094K","COSMOS 1691 DEB","16266","CIS","113.76","82.61","1407","1392","SMALL","0","1985-10-09",""
"1985-108B","SL-14 R/B","16263","CIS","97.10","82.51","635","605","LARGE","0","1985-11-22",""
"1985-108A","COSMOS 1703","16262","CIS","95.29","82.48","540","525","LARGE","0","1985-11-22",""
"1985-107A","RADUGA 17","16250","CIS","1437.37","13.51","35850","35773","LARGE","0","1985-11-15",""
"1985-028E","LEASAT 3 PKM","16229","US","244.20","26.94","12814","313","LARGE","0","1985-04-12",""
"1985-102D","SL-12 R/B(2)","16214","CIS","1430.94","13.35","35767","35604","LARGE","0","1985-10-25",""
"1982-055N","COSMOS 1375 DEB","16211","CIS","105.11","65.83","1025","974","SMALL","0","1982-06-06",""
"1982-055M","COSMOS 1375 DEB","16210","CIS","104.77","65.83","1007","960","MEDIUM","0","1982-06-06",""
"1982-055L","COSMOS 1375 DEB","16209","CIS","105.01","65.83","1004","986","MEDIUM","0","1982-06-06",""
"1982-055K","COSMOS 1375 DEB","16208","CIS","104.65","65.83","1011","945","MEDIUM","0","1982-06-06",""
"1982-055J","COSMOS 1375 DEB","16207","CIS","106.07","65.83","1112","977","MEDIUM","0","1982-06-06",""
"1982-055H","COSMOS 1375 DEB","16206","CIS","104.86","65.83","1001","974","MEDIUM","0","1982-06-06",""
"1982-055G","COSMOS 1375 DEB","16205","CIS","104.57","65.83","1023","926","MEDIUM","0","1982-06-06",""
"1982-055F","COSMOS 1375 DEB","16204","CIS","104.36","65.83","990","940","MEDIUM","0","1982-06-06",""
"1982-055E","COSMOS 1375 DEB","16203","CIS","103.68","65.83","977","887","MEDIUM","0","1982-06-06",""
"1982-055D","COSMOS 1375 DEB","16202","CIS","103.11","65.83","965","847","SMALL","0","1982-06-06",""
"1985-102A","COSMOS 1700","16199","CIS","1435.53","13.57","35788","35763","LARGE","0","1985-10-25",""
"1985-100B","SL-14 R/B","16194","CIS","110.19","82.61","1248","1222","LARGE","0","1985-10-24",""
"1985-100A","METEOR 3-1","16191","CIS","109.32","82.55","1210","1181","LARGE","0","1985-10-24",""
"1985-098D","SL-6 R/B(2)","16186","CIS","707.91","69.57","34615","5252","LARGE","0","1985-10-22",""
"1985-098A","COSMOS 1698","16183","CIS","717.32","71.01","32932","7400","LARGE","0","1985-10-22",""
"1985-097B","SL-16 R/B","16182","CIS","101.68","71.01","845","832","LARGE","0","1985-10-22",""
"1985-097A","COSMOS 1697","16181","CIS","101.88","70.96","858","837","LARGE","0","1985-10-22",""
"1985-094G","SL-14 R/B","16144","CIS","114.75","82.61","1473","1415","LARGE","0","1985-10-09",""
"1985-094F","COSMOS 1695","16143","CIS","114.02","82.61","1416","1406","MEDIUM","0","1985-10-09",""
"1985-094E","COSMOS 1694","16142","CIS","113.95","82.61","1416","1399","MEDIUM","0","1985-10-09",""
"1985-094D","COSMOS 1693","16141","CIS","113.89","82.61","1417","1393","MEDIUM","0","1985-10-09",""
"1985-094C","COSMOS 1692","16140","CIS","113.84","82.60","1417","1389","MEDIUM","0","1985-10-09",""
"1985-094B","COSMOS 1691","16139","CIS","114.07","82.62","1413","1413","MEDIUM","0","1985-10-09",""
"1985-094A","COSMOS 1690","16138","CIS","113.74","82.61","1416","1381","LARGE","0","1985-10-09",""
"1985-093B","ATLAS 55E R/B","16137","US","368.28","63.75","20297","985","LARGE","0","1985-10-09",""
"1985-093A","NAVSTAR 11 (USA 10)","16129","US","760.42","62.73","21939","20499","MEDIUM","0","1985-10-09",""
"1985-092E","IUS R/B(2)","16119","US","1424.59","14.11","35798","35324","","0","1985-10-03",""
"1985-092D","IUS R/B(1)","16118","US","629.70","25.72","35420","496","LARGE","0","1985-10-03",""
"1985-092C","USA 12","16117","US","1454.72","15.32","36176","36124","","0","1985-10-03",""
"1985-092B","USA 11","16116","US","1449.71","15.25","36059","36047","","0","1985-10-03",""
"1985-090B","SL-3 R/B","16111","CIS","92.22","97.46","393","374","LARGE","0","1985-10-03",""
"1985-088D","SL-6 R/B(2)","16106","CIS","703.66","67.30","35427","4229","LARGE","0","1985-09-30",""
"1985-088A","COSMOS 1687","16103","CIS","717.93","69.68","35297","5065","LARGE","0","1985-09-30",""
"1985-087A","INTELSAT 512","16101","ITSO","1452.91","15.41","36154","36077","LARGE","0","1985-09-28",""
"1985-084D","SL-6 R/B(2)","16070","CIS","705.96","70.44","32995","6776","LARGE","0","1985-09-24",""
"1985-084A","COSMOS 1684","16064","CIS","718.65","67.11","35561","4837","LARGE","0","1985-09-24",""
"1985-066F","SCOUT G-1 DEB","16020","US","107.43","90.26","1214","1002","SMALL","0","1985-08-03",""
"1985-079B","SL-8 R/B","16012","CIS","100.26","74.06","781","761","LARGE","0","1985-09-04",""
"1985-079A","COSMOS 1680","16011","CIS","100.47","74.05","791","771","LARGE","0","1985-09-04",""
"1985-076G","ASC 1 R/B(PAM-D)","16007","US","611.11","26.81","34532","421","LARGE","0","1985-08-27",""
"1985-076F","LEASAT 4 PKM","16001","US","264.54","27.42","14175","370","LARGE","0","1985-08-27",""
"1985-076E","OPTUS A1 R/B(PAM-D)","15996","US","609.49","26.38","34500","369","LARGE","0","1985-08-27",""
"1985-076D","LEASAT 4","15995","US","1472.39","13.14","36531","36457","LARGE","0","1985-08-27",""
"1985-076C","ASC 1","15994","US","1436.68","15.12","35828","35768","LARGE","0","1985-08-27",""
"1985-076B","OPTUS A1 (AUSSAT 1)","15993","AUS","1443.46","15.15","35956","35905","MEDIUM","0","1985-08-27",""
"1985-075A","COSMOS 1677","15986","CIS","103.85","64.68","1001","881","LARGE","0","1985-08-23",""
"1985-073C","M-3S2 R/B(2)","15969","JPN","","","","","","0","1985-08-18","HELIOCENTRIC ORBIT (SUN)"
"1985-073A","SUISEI","15967","JPN","","","","","","0","1985-08-18","HELIOCENTRIC ORBIT (SUN)"
"1985-070F","SL-12 R/B(2)","15963","CIS","1472.35","14.57","36534","36453","LARGE","0","1985-08-08",""
"1985-071A","COSMOS 1675","15952","CIS","469.00","64.42","27036","200","LARGE","0","1985-08-12",""
"1985-066E","SCOUT G-1 DEB","15951","US","104.27","89.83","1067","854","SMALL","0","1985-08-03",""
"1985-066D","SCOUT G-1 DEB","15950","US","103.58","89.91","1009","846","SMALL","0","1985-08-03",""
"1985-070A","RADUGA 16","15946","CIS","1434.61","13.43","35767","35747","LARGE","0","1985-08-08",""
"1985-069B","SL-14 R/B","15945","CIS","97.03","82.53","630","603","LARGE","0","1985-08-08",""
"1985-069A","COSMOS 1674","15944","CIS","94.77","82.50","520","495","LARGE","0","1985-08-08",""
"1985-066C","SCOUT G-1 R/B","15938","US","107.86","90.15","1254","1001","MEDIUM","0","1985-08-03",""
"1985-066B","OSCAR 24","15936","US","107.82","90.14","1252","1000","LARGE","0","1985-08-03",""
"1985-066A","OSCAR 30","15935","US","107.81","90.15","1251","999","LARGE","0","1985-08-03",""
"1985-064A","COSMOS 1670","15930","CIS","104.07","64.94","987","915","LARGE","0","1985-08-01",""
"1985-058B","SL-14 R/B","15890","CIS","97.07","82.53","632","605","LARGE","0","1985-07-08",""
"1985-058A","COSMOS 1666","15889","CIS","94.82","82.49","521","498","LARGE","0","1985-07-08",""
